"Genotype","pop","Loc","Row","Column","rep","Plot_RC_ID","Year","co_loc","tr_coni"
"LAR5N64","pxa","La_18_4","1","8","2","La_18_4_R1N8",2018,1,0.0091465
"LAR5N64","pxa","La_18_4","1","8","3","La_18_4_R1N8",2018,1,0.024297674
"LAR5N65","pxa","La_18_4","1","9","1","La_18_4_R1N9",2018,1,NA
"LAR5N65","pxa","La_18_4","1","9","2","La_18_4_R1N9",2018,1,0.011579641
"LAR5N65","pxa","La_18_4","1","9","3","La_18_4_R1N9",2018,1,0.017475668
NA,NA,"La_18_4","2","1","1","La_18_4_R2N1",2018,NA,NA
NA,NA,"La_18_4","2","1","2","La_18_4_R2N1",2018,NA,NA
NA,NA,"La_18_4","2","1","3","La_18_4_R2N1",2018,NA,NA
NA,NA,"La_18_4","2","10","1","La_18_4_R2N10",2018,NA,NA
NA,NA,"La_18_4","2","10","2","La_18_4_R2N10",2018,NA,NA
NA,NA,"La_18_4","2","10","3","La_18_4_R2N10",2018,NA,NA
NA,NA,"La_18_4","2","11","1","La_18_4_R2N11",2018,NA,NA
NA,NA,"La_18_4","2","11","2","La_18_4_R2N11",2018,NA,NA
NA,NA,"La_18_4","2","11","3","La_18_4_R2N11",2018,NA,NA
NA,NA,"La_18_4","2","12","1","La_18_4_R2N12",2018,NA,NA
NA,NA,"La_18_4","2","12","2","La_18_4_R2N12",2018,NA,NA
NA,NA,"La_18_4","2","12","3","La_18_4_R2N12",2018,NA,NA
NA,NA,"La_18_4","2","13","1","La_18_4_R2N13",2018,NA,NA
NA,NA,"La_18_4","2","13","2","La_18_4_R2N13",2018,NA,NA
NA,NA,"La_18_4","2","13","3","La_18_4_R2N13",2018,NA,NA
NA,NA,"La_18_4","2","14","1","La_18_4_R2N14",2018,NA,NA
NA,NA,"La_18_4","2","14","2","La_18_4_R2N14",2018,NA,NA
NA,NA,"La_18_4","2","14","3","La_18_4_R2N14",2018,NA,NA
"LAR5N96","pxa","La_18_4","2","15","1","La_18_4_R2N15",2018,1,0.013328446
"LAR5N96","pxa","La_18_4","2","15","2","La_18_4_R2N15",2018,1,0.013761754
"LAR5N96","pxa","La_18_4","2","15","3","La_18_4_R2N15",2018,1,0.010479873
"LAR5N97","pxa","La_18_4","2","16","1","La_18_4_R2N16",2018,1,0.011609682
"LAR5N97","pxa","La_18_4","2","16","2","La_18_4_R2N16",2018,1,0.015727042
"LAR5N97","pxa","La_18_4","2","16","3","La_18_4_R2N16",2018,1,0.017195992
NA,NA,"La_18_4","2","17","1","La_18_4_R2N17",2018,NA,NA
NA,NA,"La_18_4","2","17","2","La_18_4_R2N17",2018,NA,NA
NA,NA,"La_18_4","2","17","3","La_18_4_R2N17",2018,NA,NA
"LAR5N99","pxa","La_18_4","2","18","1","La_18_4_R2N18",2018,1,0.013439689
"LAR5N99","pxa","La_18_4","2","18","2","La_18_4_R2N18",2018,1,0.02093288
"LAR5N99","pxa","La_18_4","2","18","3","La_18_4_R2N18",2018,1,0.018707121
NA,NA,"La_18_4","2","19","1","La_18_4_R2N19",2018,NA,NA
NA,NA,"La_18_4","2","19","2","La_18_4_R2N19",2018,NA,NA
NA,NA,"La_18_4","2","19","3","La_18_4_R2N19",2018,NA,NA
NA,NA,"La_18_4","2","2","1","La_18_4_R2N2",2018,NA,NA
NA,NA,"La_18_4","2","2","2","La_18_4_R2N2",2018,NA,NA
NA,NA,"La_18_4","2","2","3","La_18_4_R2N2",2018,NA,NA
NA,NA,"La_18_4","2","20","1","La_18_4_R2N20",2018,NA,NA
NA,NA,"La_18_4","2","20","2","La_18_4_R2N20",2018,NA,NA
NA,NA,"La_18_4","2","20","3","La_18_4_R2N20",2018,NA,NA
NA,NA,"La_18_4","2","21","1","La_18_4_R2N21",2018,NA,NA
NA,NA,"La_18_4","2","21","2","La_18_4_R2N21",2018,NA,NA
NA,NA,"La_18_4","2","21","3","La_18_4_R2N21",2018,NA,NA
NA,NA,"La_18_4","2","22","1","La_18_4_R2N22",2018,NA,NA
NA,NA,"La_18_4","2","22","2","La_18_4_R2N22",2018,NA,NA
NA,NA,"La_18_4","2","22","3","La_18_4_R2N22",2018,NA,NA
"LAR5N104","pxa","La_18_4","2","23","1","La_18_4_R2N23",2018,1,0.017263394
"LAR5N104","pxa","La_18_4","2","23","2","La_18_4_R2N23",2018,1,0.015591298
"LAR5N104","pxa","La_18_4","2","23","3","La_18_4_R2N23",2018,1,0.012250605
"LAR5N105","pxa","La_18_4","2","24","1","La_18_4_R2N24",2018,1,0.012981179
"LAR5N105","pxa","La_18_4","2","24","2","La_18_4_R2N24",2018,1,0.008166977
"LAR5N105","pxa","La_18_4","2","24","3","La_18_4_R2N24",2018,1,0.015133471
NA,NA,"La_18_4","2","25","1","La_18_4_R2N25",2018,NA,NA
NA,NA,"La_18_4","2","25","2","La_18_4_R2N25",2018,NA,NA
NA,NA,"La_18_4","2","25","3","La_18_4_R2N25",2018,NA,NA
NA,NA,"La_18_4","2","3","1","La_18_4_R2N3",2018,NA,NA
NA,NA,"La_18_4","2","3","2","La_18_4_R2N3",2018,NA,NA
NA,NA,"La_18_4","2","3","3","La_18_4_R2N3",2018,NA,NA
NA,NA,"La_18_4","2","4","1","La_18_4_R2N4",2018,NA,NA
NA,NA,"La_18_4","2","4","2","La_18_4_R2N4",2018,NA,NA
NA,NA,"La_18_4","2","4","3","La_18_4_R2N4",2018,NA,NA
"LAR5N86","pxa","La_18_4","2","5","1","La_18_4_R2N5",2018,1,0.016154033
"LAR5N86","pxa","La_18_4","2","5","2","La_18_4_R2N5",2018,1,0.018322042
"LAR5N86","pxa","La_18_4","2","5","3","La_18_4_R2N5",2018,1,0.022451456
NA,NA,"La_18_4","2","6","1","La_18_4_R2N6",2018,NA,NA
NA,NA,"La_18_4","2","6","2","La_18_4_R2N6",2018,NA,NA
NA,NA,"La_18_4","2","6","3","La_18_4_R2N6",2018,NA,NA
"LAR5N88","pxa","La_18_4","2","7","1","La_18_4_R2N7",2018,1,0.015452908
"LAR5N88","pxa","La_18_4","2","7","2","La_18_4_R2N7",2018,1,0.010893779
"LAR5N88","pxa","La_18_4","2","7","3","La_18_4_R2N7",2018,1,0.024210564
"LAR5N89","pxa","La_18_4","2","8","1","La_18_4_R2N8",2018,0,0.018325535
"LAR5N89","pxa","La_18_4","2","8","2","La_18_4_R2N8",2018,0,0.011855924
"LAR5N89","pxa","La_18_4","2","8","3","La_18_4_R2N8",2018,0,0.011033397
NA,NA,"La_18_4","2","9","1","La_18_4_R2N9",2018,NA,NA
